GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US05111,Poinsett County, Arkansas,15763,16929,17152,19179,20015,20897,20611,20623,20203,21284,20865
0500000US05113,Polk County, Arkansas,14704,15895,17047,17834,19622,18947,17488,16956,17802,17512,21809
0500000US05115,Pope County, Arkansas,15034,15796,16247,16337,16590,16987,17227,18158,17794,18427,19639
0500000US05117,Prairie County, Arkansas,18647,18566,17816,18007,18630,19566,22256,27024,27754,29399,20461
0500000US05119,Pulaski County, Arkansas,25186,26015,26740,27304,27579,28027,28228,29039,29926,30974,28613
0500000US05121,Randolph County, Arkansas,15752,18629,20215,21223,20852,22598,20104,19981,21656,23222,31769
0500000US05123,St. Francis County, Arkansas,19897,20289,20309,20759,20052,20317,20952,21425,22949,23799,22298
0500000US05125,Saline County, Arkansas,25131,26710,27210,27672,28171,28843,28135,30190,31866,33248,24026
0500000US05127,Scott County, Arkansas,16966,18811,19103,20179,20547,19229,19217,19188,19681,22055,35150
0500000US05129,Searcy County, Arkansas,14987,16492,15880,16194,16473,16662,17448,20851,21577,19357,23685
0500000US05131,Sebastian County, Arkansas,20342,20594,20886,20925,20894,20287,20844,21235,22482,24561,23917
0500000US05133,Sevier County, Arkansas,16898,19320,18881,20221,19030,19167,18367,19432,20226,20648,25259
0500000US05135,Sharp County, Arkansas,15767,15099,16171,16699,17959,19461,18612,20140,20919,20731,21416
0500000US05137,Stone County, Arkansas,14732,15185,16060,15893,15693,15488,16061,16314,17380,17314,20671
0500000US05139,Union County, Arkansas,18353,18448,17893,18840,19884,20773,21422,23181,23451,24997,16737
0500000US05141,Van Buren County, Arkansas,15068,14309,14860,15264,14489,16231,16545,18942,19674,19871,26304
0500000US05143,Washington County, Arkansas,20188,20592,21182,21487,21709,22927,23498,24713,25684,26337,19965
0500000US05145,White County, Arkansas,16708,17503,18314,18562,18777,19358,19931,20801,22135,22060,27230
0500000US05147,Woodruff County, Arkansas,16532,17926,19063,19270,19420,19769,20614,20547,22746,24649,22227
0500000US05149,Yell County, Arkansas,16633,18285,19343,18195,19923,19675,20712,21515,22368,23275,26197
0500000US06001,Alameda County, California,33496,34240,34605,34671,34582,35040,36134,38066,40836,43539,23422
0500000US06003,Alpine County, California,25096,22159,19545,19853,22500,18393,20417,15250,18250,18333,45600
0500000US06005,Amador County, California,24253,25513,25814,26334,25281,25491,26932,26966,27338,30607,24464
0500000US06007,Butte County, California,18342,18616,19332,19919,20289,19852,19889,20996,22207,24017,31832
0500000US06009,Calaveras County, California,26199,27870,25877,26272,26458,26307,28117,30193,27148,30333,25781
0500000US06011,Colusa County, California,18800,20456,20563,20371,21052,21179,20403,20383,20506,20489,27873
0500000US06013,Contra Costa County, California,33171,33666,34127,34022,34216,34271,34793,35663,37257,38984,21057
0500000US06015,Del Norte County, California,19978,18779,19738,19922,21520,21286,20674,22736,26634,26418,40233
0500000US06017,El Dorado County, California,27608,28825,29200,29502,29107,29729,30081,30672,31621,34105,26548
0500000US06019,Fresno County, California,20044,20733,21010,21093,21043,21000,21232,21862,22538,24422,34229
0500000US06021,Glenn County, California,16984,16729,17093,17311,19160,18271,19122,21331,21886,22685,26220
0500000US06023,Humboldt County, California,18454,17465,17494,17595,17910,18479,19866,20807,21618,23288,21744
0500000US06025,Imperial County, California,17527,17781,17374,18024,18631,17740,17081,18586,19072,19972,22574
0500000US06027,Inyo County, California,22797,24043,24354,21529,21643,22234,24064,25261,27860,30872,20877
