GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US06089,Shasta County, California,31430,31468,30752,31078,31377,31847,32455,34107,36219,37884,43219
0500000US06091,Sierra County, California,34107,42944,28969,25833,37679,39050,41912,37917,33977,35469,40490
0500000US06093,Siskiyou County, California,26968,27061,25463,23675,22876,23284,23620,27037,30444,31529,34583
0500000US06095,Solano County, California,41761,41161,41175,39661,40006,40190,40823,41800,44157,45501,35025
0500000US06097,Sonoma County, California,37624,38100,36687,36373,36259,36547,37379,40017,40985,43039,47467
0500000US06099,Stanislaus County, California,34759,33268,32169,31918,31748,31853,33543,35039,36468,39173,44664
0500000US06101,Sutter County, California,30748,30307,30213,30581,31386,30827,31367,31925,33508,34375,39999
0500000US06103,Tehama County, California,26227,27606,27210,29223,30917,30761,30637,30484,29952,31787,37755
0500000US06105,Trinity County, California,26484,24545,25801,28528,28574,26115,21438,24107,27219,30818,34101
0500000US06107,Tulare County, California,26095,26216,26384,25608,25412,25268,25755,26585,28223,30282,29868
0500000US06109,Tuolumne County, California,30231,29905,29491,26665,27132,31027,32435,36469,36935,40042,31485
0500000US06111,Ventura County, California,40659,40051,38999,38488,38123,37413,38946,40273,40984,42541,37507
0500000US06113,Yolo County, California,32210,32334,31848,31627,32245,32052,32952,35247,37223,40239,44034
0500000US06115,Yuba County, California,28166,28733,29209,28480,28413,30933,31754,33913,35281,37709,41735
0500000US08001,Adams County, Colorado,35858,36637,36074,35764,35636,35833,36685,38546,40122,41503,40761
0500000US08003,Alamosa County, Colorado,23516,24442,21822,19391,19029,19581,19938,23225,24625,26587,42624
0500000US08005,Arapahoe County, Colorado,38581,38845,38856,38248,39638,40145,40619,42006,43723,45848,28600
0500000US08007,Archuleta County, Colorado,15500,25630,27384,26343,27031,26275,26543,26258,27035,30579,46754
0500000US08009,Baca County, Colorado,24455,25000,26762,28477,28563,27750,28778,28790,29665,30741,31621
0500000US08011,Bent County, Colorado,17057,19567,21031,26520,29846,31302,29655,29475,32283,31713,30845
0500000US08013,Boulder County, Colorado,37094,37424,38310,37668,38486,40117,40294,41243,42934,45917,33693
0500000US08014,Broomfield County, Colorado,50503,51336,52981,53628,53155,52576,52521,53742,56342,60789,47120
0500000US08015,Chaffee County, Colorado,23543,26220,29167,29971,31609,34371,32475,34505,31786,32747,64158
0500000US08017,Cheyenne County, Colorado,31793,31632,35278,31714,32625,32147,36875,40741,45547,47321,32048
0500000US08019,Clear Creek County, Colorado,38750,37544,37446,43976,47276,46216,45524,45116,45577,40071,46792
0500000US08021,Conejos County, Colorado,26018,27188,27813,27766,30115,31284,31598,32522,31628,30943,40180
0500000US08023,Costilla County, Colorado,20310,17543,18235,21357,26395,28056,25000,25279,24327,25663,27448
0500000US08025,Crowley County, Colorado,18424,18250,21592,24957,19745,18942,19330,20886,27448,23372,24554
0500000US08027,Custer County, Colorado,28186,24245,25833,27961,24355,23253,25260,26541,26655,37823,33015
0500000US08029,Delta County, Colorado,30326,31225,30634,32013,31428,31084,30414,32097,30613,35363,48022
