state,county,House Price 2012,House Price 2013,House Price 2014,House Price 2015,House Price 2016,House Price 2017,House Price 2018,House Price 2019,House Price 2020,House Price 2021,House Price 2022,House Price 2023,House Price 2024,House Price 2025,Gender_2012,Gender_2013,Gender_2014,Gender_2015,Gender_2016,Gender_2017,Gender_2018,Gender_2019,Gender_2020,Gender_2021,Gender_2022,Gender_2023,Gender_2024,Gender_2025,Gender,2012_Ratio,2013_Ratio,2014_Ratio,2015_Ratio,2016_Ratio,2017_Ratio,2018_Ratio,2019_Ratio,2020_Ratio,2021_Ratio,2022_Ratio,2023_Ratio,2024_Ratio,2025_Ratio,Gender_2012_diff,Gender_2013_diff,Gender_2014_diff,Gender_2015_diff,Gender_2016_diff,Gender_2017_diff,Gender_2018_diff,Gender_2019_diff,Gender_2020_diff,Gender_2021_diff,Gender_2022_diff,Gender_2023_diff,Gender_2024_diff,Gender_2025_diff
NC,Haywood County,157681,179788,160900,189000,189000,192772,226430,228342,269602,327308,305000,340444.6482,363692.1292,386939.6102,31313,31092,31981,31706,32113,33545,35487,35671,39562,40292,41023,41754,42485,43216,male,5.035640149,5.782452078,5.031112223,5.961016842,5.885466945,5.746668654,6.380646434,6.401334417,6.814670644,8.123399186,7.434853619,8.15358165,8.560483211,8.953619266,0.215373806,0.215971954,0.242925487,0.290449757,0.301373276,0.312982561,0.304139544,0.278153122,0.357843385,0.365060062,0.3720352,0.378766106,0.38524185,0.391521659
NC,Haywood County,157681,179788,160900,189000,189000,192772,226430,228342,269602,327308,305000,340444.6482,363692.1292,386939.6102,24569,24377,24212,22497,22435,23046,24694,25749,25405,25583,25761,25939,26118,26296,female,6.417884326,7.375312795,6.645465059,8.401120149,8.424336973,8.36466198,9.169433871,8.867994874,10.61216296,12.79396474,11.8396025,13.12481777,13.92496092,14.7147707,0.215373806,0.215971954,0.242925487,0.290449757,0.301373276,0.312982561,0.304139544,0.278153122,0.357843385,0.365060062,0.3720352,0.378766106,0.38524185,0.391521659
VA,Franklin city,133923,133923,133923,142000,183700,183700,183700,183700,262075,262075,262075,262075,262075,262075,20410,21686,29867,30040,30843,32492,33914,32500,34405,35902,37400,38898,40396,41894,total,6.561636453,6.175551047,4.483978973,4.727030626,5.955970561,5.653699372,5.416642095,5.652307692,7.617352129,7.299732605,7.007352941,6.73749293,6.487647292,6.25566907,0.26877066,0.237837206,0.402079205,0.407515396,0.419272017,0.444370735,0.426792444,0.401536821,0.286505296,0.297009273,0.306639081,0.315447916,0.323604414,0.331126647
VA,Franklin city,133923,133923,133923,142000,183700,183700,183700,183700,262075,262075,262075,262075,262075,262075,25412,25652,36841,36698,37391,42208,42721,41254,39371,41194,43018,44841,46665,48489,male,5.270069259,5.220762514,3.635161912,3.869420677,4.912946966,4.352255497,4.299992978,4.452901537,6.656549237,6.36197019,6.092217211,5.844539595,5.616093432,5.404834086,0.26877066,0.237837206,0.402079205,0.407515396,0.419272017,0.444370735,0.426792444,0.401536821,0.286505296,0.297009273,0.306639081,0.315447916,0.323604414,0.331126647
VA,Franklin city,133923,133923,133923,142000,183700,183700,183700,183700,262075,262075,262075,262075,262075,262075,18582,19551,22028,21743,21714,23452,24488,24689,28091,28959,29827,30696,31564,32433,female,7.207135938,6.84993095,6.079671327,6.530837511,8.459979737,7.833020638,7.501633453,7.440560574,9.329500552,9.0498636,8.786502162,8.537757363,8.30297174,8.080504425,0.26877066,0.237837206,0.402079205,0.407515396,0.419272017,0.444370735,0.426792444,0.401536821,0.286505296,0.297009273,0.306639081,0.315447916,0.323604414,0.331126647
ID,Bonneville County,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,858250,2853099.199,3742225.313,4630268.253,24585,24575,24869,24479,25936,26662,27449,29164,26294,26704,27114,27524,27934,28345,total,2.847264592,2.848423194,2.814749286,2.859593938,2.698951265,2.625459455,2.550183978,2.400219449,2.662204305,2.621330138,31.65338939,103.6585961,133.9666826,163.3539691,0.490548599,0.458093314,0.464163521,0.482733241,0.491435551,0.474225941,0.483835455,0.495618629,0.439780968,0.44017406,0.440528,0.440872756,0.441236766,0.441563843
ID,Bonneville County,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,858250,2853099.199,3742225.313,4630268.253,33540,33157,33904,33967,36021,35850,37242,39143,33785,34241,34697,35153,35609,36065,male,2.087060227,2.111168079,2.064653138,2.060823741,1.943310846,1.952580195,1.879598303,1.788314641,2.071925411,2.044332817,24.73556792,81.16232467,105.0921203,128.3867532,0.490548599,0.458093314,0.464163521,0.482733241,0.491435551,0.474225941,0.483835455,0.495618629,0.439780968,0.44017406,0.440528,0.440872756,0.441236766,0.441563843
ID,Bonneville County,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,858250,2853099.199,3742225.313,4630268.253,17087,17968,18167,17570,18319,18849,19223,19743,18927,19169,19412,19655,19897,20140,female,4.096681688,3.895814782,3.853140309,3.984063745,3.821169278,3.713724866,3.641471154,3.545560452,3.698420246,3.651729355,44.21234288,145.1589519,188.079877,229.9040841,0.490548599,0.458093314,0.464163521,0.482733241,0.491435551,0.474225941,0.483835455,0.495618629,0.439780968,0.44017406,0.440528,0.440872756,0.441236766,0.441563843
MO,Pettis County,150834,150834,150834,150834,150834,150834,150834,150834,240000,230000,109000,211086.1063,196343.8706,196343.8706,22546,22450,23594,23248,22840,24885,25898,26512,31725,32398,33072,33745,34419,35092,total,6.690055886,6.718663697,6.392896499,6.488041982,6.603940455,6.061241712,5.824156306,5.689272782,7.56501182,7.099203655,3.295839381,6.255329865,5.704519905,5.595117708,0.377144114,0.359327844,0.305635011,0.335792829,0.360687838,0.33286365,0.317605407,0.297834162,0.251344451,0.24231262,0.233607095,0.225172227,0.217033804,0.209138577
MO,Pettis County,150834,150834,150834,150834,150834,150834,150834,150834,240000,230000,109000,211086.1063,196343.8706,196343.8706,27284,26839,27968,27919,28088,30517,31070,31766,36818,37464,38111,38757,39404,40050,male,5.528294971,5.619956034,5.393092105,5.402557398,5.370051267,4.942622145,4.854650789,4.748284329,6.518550709,6.139226991,2.860066647,5.446399523,4.982841097,4.902468679,0.377144114,0.359327844,0.305635011,0.335792829,0.360687838,0.33286365,0.317605407,0.297834162,0.251344451,0.24231262,0.233607095,0.225172227,0.217033804,0.209138577
MO,Pettis County,150834,150834,150834,150834,150834,150834,150834,150834,240000,230000,109000,211086.1063,196343.8706,196343.8706,16994,17195,19420,18544,17957,20359,21202,22305,27564,28386,29208,30030,30852,31674,female,8.875720843,8.771968596,7.766941298,8.133843831,8.399732695,7.408713591,7.114140175,6.762340282,8.707009142,8.102585782,3.731854286,7.029174369,6.364056483,6.198897222,0.377144114,0.359327844,0.305635011,0.335792829,0.360687838,0.33286365,0.317605407,0.297834162,0.251344451,0.24231262,0.233607095,0.225172227,0.217033804,0.209138577
TN,Carter County,104000,104000,104000,104000,104000,104000,104000,1100000,745000,1100000,812500,778330.3995,841684.0317,840797.1003,21856,21278,21365,21891,22801,23728,25639,27337,28120,28791,29463,30135,30806,31478,total,4.758418741,4.887677413,4.867774397,4.750810836,4.561203456,4.383007417,4.056320449,40.23850459,26.49359886,38.20638394,27.57696093,25.82812011,27.32208114,26.71062648,0.30365982,0.324762982,0.353015946,0.341358751,0.304333069,0.244832355,0.231251568,0.202952149,0.340760854,0.336028283,0.331463238,0.327081909,0.322873424,0.318853039
TN,Carter County,104000,104000,104000,104000,104000,104000,104000,1100000,745000,1100000,812500,778330.3995,841684.0317,840797.1003,25657,25631,25962,26333,26517,26753,27909,30825,35723,36488,37253,38018,38783,39548,male,4.053474685,4.057586516,4.005854711,3.949417081,3.922012294,3.887414496,3.726396503,35.68532036,20.8549114,30.14689761,21.810324,20.47268135,21.7023962,21.2601674,0.30365982,0.324762982,0.353015946,0.341358751,0.304333069,0.244832355,0.231251568,0.202952149,0.340760854,0.336028283,0.331463238,0.327081909,0.322873424,0.318853039
TN,Carter County,104000,104000,104000,104000,104000,104000,104000,1100000,745000,1100000,812500,778330.3995,841684.0317,840797.1003,17866,17307,16797,17344,18447,20203,21455,24569,23550,24227,24905,25583,26261,26938,female,5.821112728,6.009129254,6.19158183,5.996309963,5.63777308,5.147750334,4.847354929,44.77186699,31.63481953,45.40388822,32.62397109,30.42373449,32.05072281,31.21230605,0.30365982,0.324762982,0.353015946,0.341358751,0.304333069,0.244832355,0.231251568,0.202952149,0.340760854,0.336028283,0.331463238,0.327081909,0.322873424,0.318853039
CO,Broomfield County,370500,253000,305000,305000,350000,444000,444000,444000,444000,527300,597210.9813,597210.9813,597210.9813,597210.9813,42974,43165,42784,43356,44516,45340,48176,51014,38244,38654,39064,39474,39884,40294,total,8.621492065,5.861230163,7.128833209,7.034781806,7.86234163,9.792677547,9.21620724,8.703493159,11.60966426,13.64153775,15.28801406,15.12922383,14.97369826,14.8213377,0.397651988,0.390057433,0.365177312,0.337948874,0.31136117,0.30544081,0.298516205,0.323298623,0.336820883,0.326434162,0.31616151,0.306007966,0.295971471,0.286070626
CO,Broomfield County,370500,253000,305000,305000,350000,444000,444000,444000,444000,527300,597210.9813,597210.9813,597210.9813,597210.9813,52981,53628,53155,52576,52521,53742,56342,60789,47120,47397,47675,47953,48231,48509,male,6.993072988,4.717684792,5.737936224,5.801125989,6.664001066,8.261694764,7.880444429,7.303953018,9.422750424,11.1251767,12.52671172,12.45409007,12.3823056,12.3113439,0.397651988,0.390057433,0.365177312,0.337948874,0.31136117,0.30544081,0.298516205,0.323298623,0.336820883,0.326434162,0.31616151,0.306007966,0.295971471,0.286070626
CO,Broomfield County,370500,253000,305000,305000,350000,444000,444000,444000,444000,527300,597210.9813,597210.9813,597210.9813,597210.9813,31913,32710,33744,34808,36168,37327,39523,41136,31249,31925,32602,33279,33956,34632,female,11.60968884,7.734637725,9.038643907,8.762353482,9.677062597,11.89487502,11.23396503,10.79346558,14.20845467,16.51683634,18.31823144,17.94558074,17.58778953,17.24448433,0.397651988,0.390057433,0.365177312,0.337948874,0.31136117,0.30544081,0.298516205,0.323298623,0.336820883,0.326434162,0.31616151,0.306007966,0.295971471,0.286070626
VT,Windsor County,197022,169474,271185,274102,269142,200573,167976,215948,211359,297691,393992,376173.4301,379805.6174,368763.7679,31319,32259,32408,32097,32129,33269,33393,34391,31191,31495,31799,32104,32408,32713,total,6.290813883,5.253541647,8.367841274,8.539801228,8.376918049,6.028825633,5.030275806,6.279200954,6.77628162,9.452008255,12.39007516,11.71733834,11.71950189,11.27269795,0.153159786,0.140390004,0.150772388,0.152771429,0.167049015,0.167861915,0.184122892,0.198577723,0.215957235,0.216703717,0.217428842,0.218139214,0.21883528,0.219517467
VT,Windsor County,197022,169474,271185,274102,269142,200573,167976,215948,211359,297691,393992,376173.4301,379805.6174,368763.7679,33958,34974,35086,35000,35744,36673,37236,38811,35169,35537,35906,36275,36644,37013,male,5.801931798,4.845713959,7.729151228,7.831485714,7.52971128,5.469228042,4.511118273,5.564092654,6.009809776,8.376931086,10.97287361,10.37004632,10.36474232,9.963087777,0.153159786,0.140390004,0.150772388,0.152771429,0.167049015,0.167861915,0.184122892,0.198577723,0.215957235,0.216703717,0.217428842,0.218139214,0.21883528,0.219517467
VT,Windsor County,197022,169474,271185,274102,269142,200573,167976,215948,211359,297691,393992,376173.4301,379805.6174,368763.7679,28757,30064,29796,29653,29773,30517,30380,31104,27574,27836,28099,28362,28625,28888,female,6.851270995,5.637107504,9.101389448,9.24365157,9.039801162,6.572500573,5.529163924,6.942772634,7.665155581,10.69446041,14.0215666,13.26328997,13.26831851,12.76529244,0.153159786,0.140390004,0.150772388,0.152771429,0.167049015,0.167861915,0.184122892,0.198577723,0.215957235,0.216703717,0.217428842,0.218139214,0.21883528,0.219517467
MN,Wilkin County,46733,103100,107575,145300,145300,303233,136067,162167,154000,134467,157589,156345.561,156378.9429,156378.9431,28610,28951,30499,31245,32041,32109,35557,39010,32135,33008,33882,34756,35629,36503,total,1.633449843,3.561189596,3.527164825,4.650344055,4.534814769,9.443863091,3.826728914,4.157062292,4.792282558,4.073769995,4.651112685,4.498376136,4.389091552,4.284002496,0.406395976,0.41302093,0.4439712,0.449335426,0.424845205,0.407911392,0.326742511,0.325554361,0.311124916,0.302240989,0.293676393,0.285380606,0.277374734,0.269627903
MN,Wilkin County,46733,103100,107575,145300,145300,303233,136067,162167,154000,134467,157589,156345.561,156378.9429,156378.9431,36179,37601,39444,40778,41022,41080,40258,45593,38634,39313,39993,40672,41352,42032,male,1.291716189,2.741948352,2.727284251,3.563195841,3.542001853,7.381523856,3.379874807,3.556839866,3.98612621,3.420420726,3.940414573,3.844058837,3.781653678,3.720473523,0.406395976,0.41302093,0.4439712,0.449335426,0.424845205,0.407911392,0.326742511,0.325554361,0.311124916,0.302240989,0.293676393,0.285380606,0.277374734,0.269627903
MN,Wilkin County,46733,103100,107575,145300,145300,303233,136067,162167,154000,134467,157589,156345.561,156378.9429,156378.9431,21476,22071,21932,22455,23594,24323,27104,30750,26614,27431,28248,29065,29882,30699,female,2.176056994,4.671288116,4.904933431,6.470719216,6.158345342,12.46692431,5.020181523,5.273723577,5.786428196,4.902008676,5.578766638,5.379169482,5.233215411,5.093942575,0.406395976,0.41302093,0.4439712,0.449335426,0.424845205,0.407911392,0.326742511,0.325554361,0.311124916,0.302240989,0.293676393,0.285380606,0.277374734,0.269627903
AR,Perry County,186000,186000,133429,108525,136938,111233,79859,175333,177666,7000,43500,82028.5052,71445.66977,72817.37386,26629,26168,26650,26759,26467,27247,27198,30927,26311,26541,26772,27003,27234,27465,total,6.984866123,7.107918068,5.006716698,4.05564483,5.173914686,4.082394392,2.936208545,5.669253403,6.752536962,0.263742888,1.624831914,3.037755257,2.623399786,2.651278859,0.234585613,0.190106007,0.114186728,0.122181586,0.123314066,0.147778482,0.187628116,0.348432902,0.223813871,0.218507314,0.213299138,0.208186633,0.203167187,0.198238283
AR,Perry County,186000,186000,133429,108525,136938,111233,79859,175333,177666,7000,43500,82028.5052,71445.66977,72817.37386,29972,28300,27998,28163,28026,29957,30246,37043,31763,32063,32363,32663,32963,33263,male,6.205792073,6.572438163,4.765661833,3.853460214,4.886105759,3.713088761,2.640316075,4.73322895,5.59348928,0.218320182,1.344127553,2.511358577,2.167450468,2.189140302,0.234585613,0.190106007,0.114186728,0.122181586,0.123314066,0.147778482,0.187628116,0.348432902,0.223813871,0.218507314,0.213299138,0.208186633,0.203167187,0.198238283
AR,Perry County,186000,186000,133429,108525,136938,111233,79859,175333,177666,7000,43500,82028.5052,71445.66977,72817.37386,22941,22920,24801,24722,24570,25530,24571,24136,24654,25057,25460,25863,26266,26669,female,8.107754675,8.115183246,5.379984678,4.38981474,5.573382173,4.356952605,3.25013227,7.264376864,7.206376247,0.279363052,1.708562451,3.171654688,2.720081846,2.730412609,0.234585613,0.190106007,0.114186728,0.122181586,0.123314066,0.147778482,0.187628116,0.348432902,0.223813871,0.218507314,0.213299138,0.208186633,0.203167187,0.198238283
VA,Fairfax County,409214,672404,704968,693515,673984,481938,702728,515168,1411750,1402337,633633,690365.0175,674723.3358,697623.3126,51670,51964,52172,51754,52214,52984,54653,55523,29468,28757,28046,27336,26625,25915,total,7.919760015,12.93980448,13.51238212,13.40022027,12.90810894,9.095915748,12.85799499,9.278461178,47.9079001,48.7650659,22.59263353,25.25479286,25.34172153,26.91967249,0.343574626,0.34511197,0.346792318,0.356557632,0.351096399,0.34567387,0.342174947,0.333919955,0.331941872,0.331628848,0.331275328,0.330906464,0.330521233,0.330118522
VA,Fairfax County,409214,672404,704968,693515,673984,481938,702728,515168,1411750,1402337,633633,690365.0175,674723.3358,697623.3126,63436,63901,64517,64200,64347,64827,66466,68187,38329,37548,36767,35986,35205,34424,male,6.450816571,10.52258963,10.92685649,10.80241433,10.47421014,7.434217224,10.57274396,7.555223136,36.83242453,37.34784809,17.23374221,19.18426659,19.16555421,20.26560866,0.343574626,0.34511197,0.346792318,0.356557632,0.351096399,0.34567387,0.342174947,0.333919955,0.331941872,0.331628848,0.331275328,0.330906464,0.330521233,0.330118522
VA,Fairfax County,409214,672404,704968,693515,673984,481938,702728,515168,1411750,1402337,633633,690365.0175,674723.3358,697623.3126,41641,41848,42143,41309,41755,42418,43723,45418,25606,25096,24587,24078,23569,23060,female,9.827189549,16.06776907,16.72799753,16.78847225,16.14139624,11.36163893,16.07227317,11.34281562,55.13356245,55.878905,25.77105788,28.67202498,28.62757588,30.25252873,0.343574626,0.34511197,0.346792318,0.356557632,0.351096399,0.34567387,0.342174947,0.333919955,0.331941872,0.331628848,0.331275328,0.330906464,0.330521233,0.330118522
CO,Gilpin County,211833,316500,316500,307059,314276,314276,362438,215000,401429,375950,375950,406830.0675,635444.7292,521734.8522,33779,31522,34009,36725,36486,40208,45506,43989,36687,37780,38873,39966,41060,42153,total,6.271144794,10.04060656,9.306360081,8.361034717,8.613605218,7.816255472,7.96462005,4.887585533,10.9419958,9.951032292,9.671237105,10.17940418,15.47600412,12.37717012,0.136903581,0.106522859,0.352470203,0.36253874,0.444675719,0.393288616,0.336538462,0.290002605,0.319516964,0.333560649,0.346423001,0.358252741,0.369157151,0.379263199
CO,Gilpin County,211833,316500,316500,307059,314276,314276,362438,215000,401429,375950,375950,406830.0675,635444.7292,521734.8522,35273,33007,43964,46464,51406,52478,55744,53734,43475,45458,47442,49426,51409,53393,male,6.005528308,9.588875087,7.199071968,6.60853564,6.113605416,5.988719082,6.501829793,4.001191052,9.233559517,8.270271459,7.924412967,8.231094313,12.36057362,9.771596505,0.136903581,0.106522859,0.352470203,0.36253874,0.444675719,0.393288616,0.336538462,0.290002605,0.319516964,0.333560649,0.346423001,0.358252741,0.369157151,0.379263199
CO,Gilpin County,211833,316500,316500,307059,314276,314276,362438,215000,401429,375950,375950,406830.0675,635444.7292,521734.8522,30444,29491,28468,29619,28547,31839,36984,38151,29584,30295,31007,31719,32431,33143,female,6.958119827,10.73208776,11.11774624,10.3669604,11.00907276,9.870787399,9.799859399,5.635501035,13.5691252,12.40963855,12.12468152,12.82606852,19.59374454,15.741932,0.136903581,0.106522859,0.352470203,0.36253874,0.444675719,0.393288616,0.336538462,0.290002605,0.319516964,0.333560649,0.346423001,0.358252741,0.369157151,0.379263199
IL,Mason County,86000,115000,115000,70000,111222,170000,81450,91950,83700,107000,86349.79022,86349.79022,86233.58552,86233.58264,27555,26839,27444,27217,26358,27057,27278,28176,33125,33342,33560,33777,33995,34212,total,3.121030666,4.284809419,4.190351261,2.571921961,4.219667653,6.283032117,2.985922722,3.263415673,2.526792453,3.209165617,2.572997325,2.556467129,2.536654965,2.520565376,0.413190561,0.429813529,0.42938868,0.43,0.439568286,0.419206906,0.356822604,0.389404931,0.394040348,0.390213156,0.38644776,0.382751328,0.379121982,0.375580008
